http://hemantkumar.net/kodekitab/2015/05/18/are-mocks-worth-it.html,http://hemantkumar.net/are-mocks-worth-it.html
http://hemantkumar.net/kodekitab/2015/01/04/from-object-to-function-composition.html,http://hemantkumar.net/from-object-to-function-composition.html
